raw_SMILES,reaxys_id,SMILES,cas_number
CN1C=NC2=C(Br)C=CC=C12,28386169,Cn1cnc2c(Br)cccc21,0
BrC1=CC2=CC=C(C=C2N=C1)N(=O)=O,28429793,O=[N+]([O-])c1ccc2cc(Br)cnc2c1,0
CCOC(=O)C1=CN(COCC[Si](C)(C)C)N=C1Br,28481917,CCOC(=O)c1cn(COCC[Si](C)(C)C)nc1Br,0
OC(=O)C1=C(N[C@@H]2CCCOC2)C2=CC(Br)=CC=C2N=C1,28927392,O=C(O)c1cnc2ccc(Br)cc2c1N[C@@H]1CCCOC1,0
NC1=NC=C(N=C1Br)C1CCOCC1,29063368,Nc1ncc(C2CCOCC2)nc1Br,0
OCC1=NC=C(F)C(Br)=C1,29167242,OCc1cc(Br)c(F)cn1,0
OC(=O)C1=CC=CC2=NC=C(Br)C=C12,29514838,O=C(O)c1cccc2ncc(Br)cc12,0
CN1N=C(C#N)C2=CC=C(Br)C=C12,29819964,Cn1nc(C#N)c2ccc(Br)cc21,0
NC1=C2C(Br)=NN([C@@H]3CCCNC3)C2=NC=N1,29834153,Nc1ncnc2c1c(Br)nn2[C@@H]1CCCNC1,0
FC1=C(C=C(Br)C=N1)N(=O)=O,29890519,O=[N+]([O-])c1cc(Br)cnc1F,0
NC1=NC2=CC=C(Br)C(F)=C2S1,30356709,Nc1nc2ccc(Br)c(F)c2s1,0
CC(C)NC1=CC(Cl)=NC=C1Br,30708785,CC(C)Nc1cc(Cl)ncc1Br,0
CN1N=CC(Br)=C1CC1CC1,30877360,Cn1ncc(Br)c1CC1CC1,0
CC1=CC=CN2C(Br)=CN=C12,31070906,Cc1cccn2c(Br)cnc12,0
NC1=NC2=C(C=CC(I)=C2)C=C1Br,31078204,Nc1nc2cc(I)ccc2cc1Br,0
COC1=CC2=C(C=NN2C(=O)OC(C)(C)C)C=C1Br,31079588,COc1cc2c(cnn2C(=O)OC(C)(C)C)cc1Br,0
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)NC1=NC(Br)=CC=C1,31080152,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc1cccc(Br)n1,0
CCOC(=O)C(C(=O)OCC)C1=NC=C(C=C1Br)N(=O)=O,31159915,CCOC(=O)C(C(=O)OCC)c1ncc([N+](=O)[O-])cc1Br,0
FCC1=NC(Br)=CC=C1F,31201534,FCc1nc(Br)ccc1F,0
COC1=NC2=CC=C(Br)C=C2C=C1B(O)O,31800168,COc1nc2ccc(Br)cc2cc1B(O)O,0
BrC1=CC=CC(=N1)C1(CC1)C#N,31801623,N#CC1(c2cccc(Br)n2)CC1,0
ClC1=NC2=CC=C(Br)N=C2S1,31825957,Clc1nc2ccc(Br)nc2s1,0
FC(F)(F)S(=O)(=O)OC1=CC=NN2C=C(Br)C=C12,31974015,O=S(=O)(Oc1ccnn2cc(Br)cc12)C(F)(F)F,0
CCSC1=CC=C(Cl)N=C1Br,32140171,CCSc1ccc(Cl)nc1Br,0
COC(=O)C1=NC=C(Br)C=C1O,32170038,COC(=O)c1ncc(Br)cc1O,0
BrC1=C2OC3=C(C=CC4=CC=CC=C34)C2=CC=C1,32444259,Brc1cccc2c1oc1c3ccccc3ccc21,0
CN1C=C(N=C1Br)C(=O)OC(C)(C)C,32462580,Cn1cc(C(=O)OC(C)(C)C)nc1Br,0
FC1=CC(Br)=C2C=CC=NC2=C1C#N,32469794,N#Cc1c(F)cc(Br)c2cccnc12,0
FC1=CC(Br)=C2C=CC=NC2=C1C(Br)Br,32469978,Fc1cc(Br)c2cccnc2c1C(Br)Br,0
COC1=CC2=CC(=CC(Br)=C2N=C1)C(F)F,32495395,COc1cnc2c(Br)cc(C(F)F)cc2c1,0
COCCCOC1=CC(Br)=CN=C1Cl,32535815,COCCCOc1cc(Br)cnc1Cl,0
COC(=O)C1=CC(Br)=NN1C,32539372,COC(=O)c1cc(Br)nn1C,0
COC1=C(F)C=C2N=C(Br)SC2=N1,32612715,COc1nc2sc(Br)nc2cc1F,0
CN1N=CC2=C1N=C(C)C=C2Br,32739595,Cc1cc(Br)c2cnn(C)c2n1,0
OC(=O)C1=C(Br)C=C(Cl)N=C1Cl,32850947,O=C(O)c1c(Br)cc(Cl)nc1Cl,0
ClC1=CC=C2C(NC=C2S(Cl)(=O)=O)=C1Br,33197877,O=S(=O)(Cl)c1c[nH]c2c(Br)c(Cl)ccc12,0
CCC1=C2N=C(F)N=CC2=CC(Br)=C1,33794847,CCc1cc(Br)cc2cnc(F)nc12,0
CC1=C(Br)C2=C(C=C1Cl)N(N=C2)C1CCCCO1,34845244,Cc1c(Cl)cc2c(cnn2C2CCCCO2)c1Br,0
NC(=O)C1=CC=C(Br)N=C1F,35219635,NC(=O)c1ccc(Br)nc1F,0
COC(=O)C1=CC(Br)=C2OC=C(C2=C1)C(F)(F)F,35384708,COC(=O)c1cc(Br)c2occ(C(F)(F)F)c2c1,0
COC(=O)C1=C(C)C(Br)=CN=C1,36044681,COC(=O)c1cncc(Br)c1C,0
NC(C1=CC=C(Br)N=C1)C(F)(F)F,36937786,NC(c1ccc(Br)nc1)C(F)(F)F,0
BrC1=CC2=CC(C=O)=CC=C2N=C1,5259,O=Cc1ccc2ncc(Br)cc2c1,0
BrC1=NN=NN1,108846,Brc1nnn[nH]1,42371-37-9
BrC1=CC(I)=NC=C1,109124,Brc1ccnc(I)c1,100523-83-9
CC1=CC(Br)=NC2=CC=CC=C12,118335,Cc1cc(Br)nc2ccccc12,64658-04-4
CC1=C(Br)SC2=CC=CC=C12,120875,Cc1c(Br)sc2ccccc12,5381-23-7
OC1=C(Br)C=NC2=CC=CC=C12,126010,Oc1c(Br)cnc2ccccc12,64965-47-5
NC1=NC2=CC(Br)=CC=C2N=C1,126582,Nc1cnc2ccc(Br)cc2n1,212327-11-2
COC1=NC=C(Br)C(N)=N1,127275,COc1ncc(Br)c(N)n1,148214-56-6
NNC(=O)C1=CC=C(Br)O1,128483,NNC(=O)c1ccc(Br)o1,89282-37-1
NNC(=O)C1=CC=C(Br)S1,128484,NNC(=O)c1ccc(Br)s1,98027-27-1
ClC1=CN=NC2=CC=C(Br)C=C12,132638,Clc1cnnc2ccc(Br)cc12,68211-15-4
BrC1=CC2=CC(=CC=C2N=C1)N(=O)=O,157707,O=[N+]([O-])c1ccc2ncc(Br)cc2c1,7101-95-3
ClC1=C2C=C(Br)C=CC2=NC2=CC=CC=C12,173179,Clc1c2ccccc2nc2ccc(Br)cc12,10352-10-0
BrC1=C(C2=C(C=CC=C2)N(=O)=C1)N(=O)=O,205508,O=[N+]([O-])c1c(Br)c[n+]([O-])c2ccccc12,14173-58-1
CCOC(=O)C1=C(C=O)C2=CC(Br)=CC=C2N1,206760,CCOC(=O)c1[nH]c2ccc(Br)cc2c1C=O,100123-25-9
CCOC(=O)C1=CC2=CC(=CC(Br)=C2O1)N(=O)=O,264837,CCOC(=O)c1cc2cc([N+](=O)[O-])cc(Br)c2o1,1010072-35-1
NC(=O)C1=CC(Br)=CC=N1,386582,NC(=O)c1cc(Br)ccn1,62150-46-3
CN1C(=CC2=C1C=CC(Br)=C2)C(O)=O,477082,Cn1c(C(=O)O)cc2cc(Br)ccc21,90766-47-5
CC1=NC2=C(S1)N=C(Br)C=N2,512219,Cc1nc2ncc(Br)nc2s1,87444-41-5
BrC1=CNC2=NC=CN=C12,607863,Brc1c[nH]c2nccnc12,56015-31-7
CN1C(C)=NC(Br)=C1N(=O)=O,612285,Cc1nc(Br)c([N+](=O)[O-])n1C,21431-58-3
BrC1=CN=C(C=O)N=C1,636514,O=Cc1ncc(Br)cn1,0
COC(=O)C1=C(O)N=CC(Br)=N1,744014,COC(=O)c1nc(Br)cnc1O,21874-61-3
CC1=C(C#N)C(Br)=NC=C1,775574,Cc1ccnc(Br)c1C#N,65996-02-3
COC(=O)C1=CC=C(Br)N=N1,778012,COC(=O)c1ccc(Br)nn1,65202-52-0
NC1=C(Br)C=NN=C1,907211,Nc1cnncc1Br,55928-90-0
BrC1=CC2=C(N=CC=C2)N=C1,956840,Brc1cnc2ncccc2c1,17965-78-5
ClCC(=O)NC1=NC2=CC=C(Br)C=C2S1,989648,O=C(CCl)Nc1nc2ccc(Br)cc2s1,3427-31-4
NNC1=NC2=CC=C(Br)C=C2S1,1104362,NNc1nc2ccc(Br)cc2s1,37390-63-9
BrC1=CSC2=C1C=CN=C2,1210400,Brc1csc2cnccc12,28783-17-7
ClC(=O)C1=CC(Br)=CO1,1307392,O=C(Cl)c1cc(Br)co1,58777-59-6
OCC1=C(Br)C=CO1,1363628,OCc1occc1Br,64817-17-0
CCOC(=O)C1=C(Br)C=CS1,1366822,CCOC(=O)c1sccc1Br,62224-14-0
OC[C@H]1O[C@@H](OC2=CNC3=C2C=C(Br)C(Cl)=C3)[C@H](O)[C@@H](O)[C@H]1O,1552602,OC[C@H]1O[C@@H](Oc2c[nH]c3cc(Cl)c(Br)cc23)[C@H](O)[C@@H](O)[C@H]1O,93863-88-8
ClC1=NC2=C(C=C(Br)C=C2)C2=CC=CC=C12,1641967,Clc1nc2ccc(Br)cc2c2ccccc12,38052-80-1
BrC1=CN(C=C)N=C1,3536731,C=Cn1cc(Br)cn1,80308-80-1
CC1=C(Br)C(C)=C(C=N1)C(O)=O,4394477,Cc1ncc(C(=O)O)c(C)c1Br,93350-01-7
COC1=CC=C(Br)C2=C1C=CN2,4394625,COc1ccc(Br)c2[nH]ccc12,81224-16-0
NCCC1=CC=C(Br)S1,4965462,NCCc1ccc(Br)s1,86423-64-5
OCC1=CNC2=CC=C(Br)C=C12,5331560,OCc1c[nH]c2ccc(Br)cc12,92557-51-2
BrC1=CC=C2SC=C(C=O)C2=C1,5404020,O=Cc1csc2ccc(Br)cc12,16296-72-3
BrC1=CC=CC(=N1)C1=CC=C2C=CC=CC2=N1,6328087,Brc1cccc(-c2ccc3ccccc3n2)n1,149775-40-6
BrC1=NC=CC2=C1NC1=CC=CC=C21,7023461,Brc1nccc2c1[nH]c1ccccc12,159898-15-4
BrC1=CN=C2N1C=CC=C2OCC1=CC=CC=C1,7095517,Brc1cnc2c(OCc3ccccc3)cccn12,109388-59-2
BrC1=C2N(CC3=CC=CC=C3)C=CC2=CC=C1,7706434,Brc1cccc2ccn(Cc3ccccc3)c12,189634-91-1
CC1=CC=C(C=C1)S(=O)(=O)N1C=C(C=O)C2=C(Br)C=CC=C12,7769822,Cc1ccc(S(=O)(=O)n2cc(C=O)c3c(Br)cccc32)cc1,181271-32-9
CCOP(=O)(CC1=CC=C(Br)S1)OCC,7812034,CCOP(=O)(Cc1ccc(Br)s1)OCC,192801-97-1
CC(N(O)CC1=CC=CC=C1)C1=CNC2=C1C=C(Br)C=C2,7933944,CC(c1c[nH]c2ccc(Br)cc12)N(O)Cc1ccccc1,0
CC(C)(C)C(=O)NC1=C(Br)C=CC=N1,8481149,CC(C)(C)C(=O)Nc1ncccc1Br,239137-57-6
CC(C)(C)OC(=O)NCC(N(O)CC1=CC=CC=C1)C1=CNC2=C1C=C(Br)C=C2,8582181,CC(C)(C)OC(=O)NCC(c1c[nH]c2ccc(Br)cc12)N(O)Cc1ccccc1,263386-45-4
COC1=CC=C(C=C1)C1=CC=CC(Br)=N1,8681638,COc1ccc(-c2cccc(Br)n2)cc1,193344-39-7
CC1=CC=C(C=C1)C1=C(OCCOC2=NC=C(Br)C=N2)N=CN=C1NS(=O)(=O)C1=CC=C(C=C1)C(C)(C)CO,9023973,Cc1ccc(-c2c(NS(=O)(=O)c3ccc(C(C)(C)CO)cc3)ncnc2OCCOc2ncc(Br)cn2)cc1,169679-53-2
BrC1=CC=C(S1)C1=CC(=NC(=C1)C1=CC=CC=N1)C1=NC=CC=C1,9339835,Brc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)s1,0
CCOC(=O)C1=CC2=CC(Br)=CC=C2N=C1,9395245,CCOC(=O)c1cnc2ccc(Br)cc2c1,481054-89-1
COC(=O)C(=O)C1=CNC2=C1C(Br)=CC=C2,9397183,COC(=O)C(=O)c1c[nH]c2cccc(Br)c12,425640-16-0
FC1=CC=C2N=C(Br)SC2=C1,9550945,Fc1ccc2nc(Br)sc2c1,152937-04-7
CC(C)[Si](C(C)C)(C(C)C)C1=NC=C(Br)S1,9762720,CC(C)[Si](c1ncc(Br)s1)(C(C)C)C(C)C,681218-91-7
CC(C)(C)C1=CN=C(CSC2=CN=C(Br)S2)O1,9766982,CC(C)(C)c1cnc(CSc2cnc(Br)s2)o1,350511-08-9
BrC1=CC=C(N=C1)N1C=NC=N1,9899737,Brc1ccc(-n2cncn2)nc1,380382-24-1
BrC1=CN(N=C1)C1=NC=CC=N1,9899803,Brc1cnn(-c2ncccn2)c1,857641-46-4
OC1=C(N=C(Br)C2=C1N=CC=C2)C(=O)NCC1=CC=C(F)C=C1,10102674,O=C(NCc1ccc(F)cc1)c1nc(Br)c2cccnc2c1O,410544-56-8
CC1=C(C)N(=O)=CC=C1Br,10152077,Cc1c(Br)cc[n+]([O-])c1C,259807-92-6
CC(C1=CC2=CC=CN=C2C(Br)=C1)S(C)(=O)=O,10159133,CC(c1cc(Br)c2ncccc2c1)S(C)(=O)=O,0
OB(O)C1=CC2=C(S1)C=CC(Br)=C2,10253565,OB(O)c1cc2cc(Br)ccc2s1,0
CC1=CC=C(C=C1)S(=O)(=O)N1C=C(Br)C=C1C=O,10344163,Cc1ccc(S(=O)(=O)n2cc(Br)cc2C=O)cc1,850716-40-4
ClC1=NC2=C(N1)C=C(Br)C=C2,10426497,Clc1nc2ccc(Br)cc2[nH]1,683240-76-8
CC(C)(C)C1=C(Br)OC(CO)=C1,11134968,CC(C)(C)c1cc(CO)oc1Br,608537-83-3
CC1=CC=C(SC2=CNC3=CC=C(Br)C=C23)C=C1,11215785,Cc1ccc(Sc2c[nH]c3ccc(Br)cc23)cc1,0
CC(C)(C)CNC1=C(Br)C=NC(=N1)C#N,11292986,CC(C)(C)CNc1nc(C#N)ncc1Br,501125-50-4
ClC1=NC2=CC(Br)=CN=C2N=C1Cl,11425090,Clc1nc2cc(Br)cnc2nc1Cl,0
NC1=NC2=CC=C(Br)C=C2C(O)=N1,11458206,Nc1nc(O)c2cc(Br)ccc2n1,0
BrC1=CSC2=CC=C(C=O)C=C12,11515709,O=Cc1ccc2scc(Br)c2c1,0
BrC1=C2OC(=CC2=CC=C1)C(=O)N[C@H]1CN2CCC1CC2,11760062,O=C(N[C@H]1CN2CCC1CC2)c1cc2cccc(Br)c2o1,0
COC1=CC=C(Cl)C=C1NC1=NC=C(C)C=C1Br,12881467,COc1ccc(Cl)cc1Nc1ncc(C)cc1Br,934542-90-2
NC1=C(C=NC=C1Br)C(O)=O,13265929,Nc1c(Br)cncc1C(=O)O,0
CCOC(=O)C1=CC2=C(N=C1)C(Br)=CC=C2,13490434,CCOC(=O)c1cnc2c(Br)cccc2c1,347146-14-9
OC(=O)CC1=CC(Br)=CS1,13674720,O=C(O)Cc1cc(Br)cs1,161942-89-8
CCOC(=O)C1=C(C)C2=CC(Br)=CC=C2O1,13768830,CCOC(=O)c1oc2ccc(Br)cc2c1C,0
COC(OC)C1=CN=C(Br)C=C1,13904444,COC(OC)c1ccc(Br)nc1,174608-37-8
CC1=NC2=NC(Br)=CC=C2N1,14005797,Cc1nc2nc(Br)ccc2[nH]1,219762-28-4
ClC1=CC2=C(C=CC(Br)=C2)C(Cl)=N1,14159305,Clc1cc2cc(Br)ccc2c(Cl)n1,552331-05-2
OC(=O)C1=CC(Br)=C2OC=CC2=C1,14189232,O=C(O)c1cc(Br)c2occc2c1,286836-25-7
CC1=CC=CC(=N1)C(=O)CC1=CC(Br)=NC=C1,14223360,Cc1cccc(C(=O)Cc2ccnc(Br)c2)n1,446880-80-4
NC1=NC=C(Br)C(=N1)C1=CC=CO1,14261383,Nc1ncc(Br)c(-c2ccco2)n1,357285-97-3
COC(=O)C1=C(NC2CCC3(CC2)OCCO3)C=C(Br)S1,14274461,COC(=O)c1sc(Br)cc1NC1CCC2(CC1)OCCO2,712353-27-0
CCOC(=O)CC1=NC2=CC=C(Br)C=C2S1,14303639,CCOC(=O)Cc1nc2ccc(Br)cc2s1,791614-78-3
CC1=NC(Br)=CC(=C1)C(F)(F)F,14480916,Cc1cc(C(F)(F)F)cc(Br)n1,451459-17-9
CSC1=NC=C2C=C(Br)C(Cl)=NC2=N1,14641189,CSc1ncc2cc(Br)c(Cl)nc2n1,352328-88-2
CCC(=O)NC1=NC=C(Br)C=C1,14857385,CCC(=O)Nc1ccc(Br)cn1,148612-11-7
BrC1=NC=C2C=CC=CC2=N1,14912371,Brc1ncc2ccccc2n1,1316275-31-6
OC1(C(=O)NC2=C1C=CC=C2)C1=CNC2=CC=C(Br)C=C12,15420580,O=C1Nc2ccccc2C1(O)c1c[nH]c2ccc(Br)cc12,916179-25-4
ClC1=CC2=C(C=C1)C(Br)=CN=C2Cl,15577799,Clc1ccc2c(Br)cnc(Cl)c2c1,953421-74-4
OC1=NC=C2C=C(F)C=C(Br)C2=N1,15583946,Oc1ncc2cc(F)cc(Br)c2n1,953039-62-8
FC(F)C1=CC2=C(Br)C=CN=C2N1S(=O)(=O)C1=CC=CC=C1,15653580,O=S(=O)(c1ccccc1)n1c(C(F)F)cc2c(Br)ccnc21,1014613-65-0
CCNC(=O)NC1=CC(C(N)=O)=C(Br)C=N1,18339451,CCNC(=O)Nc1cc(C(N)=O)c(Br)cn1,1031432-73-1
CCC1=CC(Br)=CN=C1N,18422718,CCc1cc(Br)cnc1N,1037253-14-7
CN1C(CO)=C(Br)N=C1N(=O)=O,18704301,Cn1c([N+](=O)[O-])nc(Br)c1CO,1092554-28-3
CC(C)(C)OC(=O)N1N=C(N)C2=CC(Br)=CC=C12,18797779,CC(C)(C)OC(=O)n1nc(N)c2cc(Br)ccc21,1093307-38-0
NC(=O)C1=C(OC2=CC=C(F)C=C2)C=C(Br)C=N1,19078553,NC(=O)c1ncc(Br)cc1Oc1ccc(F)cc1,953045-22-2
COC(=O)C1=C2N(C)C=CC2=CC(Br)=C1,19167185,COC(=O)c1cc(Br)cc2ccn(C)c12,1090903-58-4
COC1=CC2=C(C=C1Br)C(CC1=CC(C)=CC=C1)=NN2,19347242,COc1cc2[nH]nc(Cc3cccc(C)c3)c2cc1Br,1001195-64-7
CC(C)(C)C(=O)C1=CN(COCC[Si](C)(C)C)C2=NC=C(Br)N=C12,19395825,CC(C)(C)C(=O)c1cn(COCC[Si](C)(C)C)c2ncc(Br)nc12,1184852-50-3
BrC1=CC=C2C=CC3=C(C=CC=C3)C2=N1,19474547,Brc1ccc2ccc3ccccc3c2n1,1097204-18-6
ClC1=C(Br)C=C(CBr)C=N1,19479571,Clc1ncc(CBr)cc1Br,1003859-11-7
CC1=CC(=CN=C1Br)B(O)O,19535255,Cc1cc(B(O)O)cnc1Br,1003043-34-2
BrC1=NNC2=NC=C(C=C12)N(=O)=O,19686153,O=[N+]([O-])c1cnc2[nH]nc(Br)c2c1,1186608-83-2
FC1=NNC2=C1C(=CC(Br)=C2)N(=O)=O,19858038,O=[N+]([O-])c1cc(Br)cc2[nH]nc(F)c12,1198437-02-3
BrC1=CC2=C(NC3=C2C=C(N=C3)C#N)N=C1,19907067,N#Cc1cc2c(cn1)[nH]c1ncc(Br)cc12,1200130-52-4
COC(=O)C1=CC2=C(NC3=C2C=C(Br)C=N3)C=N1,19907074,COC(=O)c1cc2c(cn1)[nH]c1ncc(Br)cc12,1200130-50-2
COC(=O)C1=C(CN(CC#N)S(=O)(=O)C2=CC=C(C)C=C2)N(C2=NC=C(Br)C=C12)S(=O)(=O)C1=CC=CC=C1,19907329,COC(=O)c1c(CN(CC#N)S(=O)(=O)c2ccc(C)cc2)n(S(=O)(=O)c2ccccc2)c2ncc(Br)cc12,1200130-74-0
BrC1=CC=CC(=N1)C1=NNC2=NC=CC=C12,20094035,Brc1cccc(-c2n[nH]c3ncccc23)n1,1206625-32-2
CN1N=C(O)C2=C1C=C(Br)C=C2,20275384,Cn1nc(O)c2ccc(Br)cc21,1226985-36-9
NC(=O)C1=CC=C(Br)C2=C1NC1=C2C=CC(CO)=C1,20349677,NC(=O)c1ccc(Br)c2c1[nH]c1cc(CO)ccc12,0
FC1=CC=C(C=C1)N1N=CC2=C1C=NC=C2Br,20361462,Fc1ccc(-n2ncc3c(Br)cncc32)cc1,1220165-54-7
COC1=CC2=C(C=C1Br)N=CN2,20576218,COc1cc2[nH]cnc2cc1Br,1008361-65-6
CNC1=NC=C(Br)C=C1C(=O)OC,20649150,CNc1ncc(Br)cc1C(=O)OC,1220419-53-3
CC1=C(Br)N=CC(OCC2=CC=CC=C2)=C1C(=O)OC1=CC=CC=C1,20880571,Cc1c(Br)ncc(OCc2ccccc2)c1C(=O)Oc1ccccc1,1254367-38-8
CC(C)(C)OC(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(Br)S1,20901621,CC(C)(C)OC(=O)N1CCC[C@H]1c1ncc(-c2ccc(Br)s2)[nH]1,1240893-86-0
COC1=CC=C(C=C1)[C@@H](C)N1CCC[C@H]1C1=CC(Br)=CN=C1,21005067,COc1ccc([C@@H](C)N2CCC[C@H]2c2cncc(Br)c2)cc1,1005342-85-7
NC1=NC=C(Br)N=C1NCC1CCOCC1,21060871,Nc1ncc(Br)nc1NCC1CCOCC1,1021918-81-9
CC1=CC(NC(=O)C2=CC(OC3=CC=NC(Br)=C3)=CC=C2)=C(F)C=C1,21198493,Cc1ccc(F)c(NC(=O)c2cccc(Oc3ccnc(Br)c3)c2)c1,1268619-61-9
NC1=CNC2=C1C=C(Br)C=N2,21280014,Nc1c[nH]c2ncc(Br)cc12,507462-51-3
COC1=NC2=CC=C(Br)C=C2C=C1[C@@H](C1=CC=CC=C1)[C@](O)(CCN(C)C)C1=CC=CC2=CC=CC=C12,21358645,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@](O)(CCN(C)C)c1cccc2ccccc12,857086-94-3
CCC(=O)C1=NC=CC(Br)=C1,21460699,CCC(=O)c1cc(Br)ccn1,1220127-06-9
NC1=NC2=CC(Br)=CN=C2C=C1,21474942,Nc1ccc2ncc(Br)cc2n1,1309774-04-6
ClC1=CN=CC2=C1C=C(Br)C=C2,21627741,Clc1cncc2ccc(Br)cc12,1221232-29-6
CC[C@H](C)N1C=C(C)C2=C1C=C(Br)C=C2C(=O)NCC1=C(C)C=C(C)NC1=O,21957030,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(Br)cc21,1346574-54-6
CC(OC1=CC(Br)=CN=C1N)C1=C(Cl)C=CC(F)=C1,22044650,CC(Oc1cc(Br)cnc1N)c1cc(F)ccc1Cl,1346818-11-8
BrC1=CC=C(S1)C1=CC=C(C=O)C=C1,22366447,O=Cc1ccc(-c2ccc(Br)s2)cc1,265107-24-2
BrC1=CN=C(C=C1)C1=NC2=CC=CC=C2S1,22368037,Brc1ccc(-c2nc3ccccc3s2)nc1,1365756-89-3
BrC1=CN=C(C=C1)C1=NC2=CC=CC=C2N1C1=CC=CC=C1,22368038,Brc1ccc(-c2nc3ccccc3n2-c2ccccc2)nc1,1365756-96-2
COC(=O)C1=C2C=CC=NC2=C(Br)C=C1,22374643,COC(=O)c1ccc(Br)c2ncccc12,253787-45-0
CC1=NC2=C(N1)C=C(C=C2Br)N1CCOCC1,22377832,Cc1nc2c(Br)cc(N3CCOCC3)cc2[nH]1,1372540-59-4
COC(=O)C1=CC2=C(NN=C2Br)C=C1,22556710,COC(=O)c1ccc2[nH]nc(Br)c2c1,1086391-06-1
CCOC(=O)C1=C(Cl)C2=CC=CC=C2N=C1Br,22582964,CCOC(=O)c1c(Br)nc2ccccc2c1Cl,1379615-56-1
CC(=O)C1=CN(CCO)C2=CC=C(Br)C=C12,22635107,CC(=O)c1cn(CCO)c2ccc(Br)cc12,1371572-69-8
CC1(C)OCC(N)(CO1)C1=CC=NC(Br)=C1,22673591,CC1(C)OCC(N)(c2ccnc(Br)c2)CO1,1387560-76-0
FCC1(COCC(=O)N1)C1=CC=NC(Br)=C1,22673600,O=C1COCC(CF)(c2ccnc(Br)c2)N1,1387560-80-6
FCC1(COCC(=O)N1)C1=CC=CC(Br)=N1,22673601,O=C1COCC(CF)(c2cccc(Br)n2)N1,1387560-49-7
OCC1(COCC(=O)N1)C1=CC=CC(Br)=N1,22673604,O=C1COCC(CO)(c2cccc(Br)n2)N1,1387560-48-6
OCC(CO)(C1=C(Cl)N=CC(Br)=C1)N(=O)=O,22673606,O=[N+]([O-])C(CO)(CO)c1cc(Br)cnc1Cl,1387560-95-3
CCOC(=O)C(CO)(CO)C1=CC=CC(Br)=N1,22673608,CCOC(=O)C(CO)(CO)c1cccc(Br)n1,1387560-42-0
OCC1(COCC(=O)N1)C1=CC=NC(Br)=C1,22673610,O=C1COCC(CO)(c2ccnc(Br)c2)N1,1387560-79-3
CCOC(=O)C(CO)(CO)C1=CC=NC(Br)=C1,22673612,CCOC(=O)C(CO)(CO)c1ccnc(Br)c1,1387560-73-7
COCOCC(N)(COCOC)C1=CC=CC(Br)=N1,22673614,COCOCC(N)(COCOC)c1cccc(Br)n1,1388840-96-7
OCC(CO)(NC(=O)CCl)C1=CC=CC(Br)=N1,22673618,O=C(CCl)NC(CO)(CO)c1cccc(Br)n1,1387560-47-5
CCOC(=O)C1(COC(C)(C)OC1)C1=CC=NC(Br)=C1,22673621,CCOC(=O)C1(c2ccnc(Br)c2)COC(C)(C)OC1,1387560-74-8
FCC1(COCC(=O)N1)C1=C(Cl)N=CC(Br)=C1,22673623,O=C1COCC(CF)(c2cc(Br)cnc2Cl)N1,1387560-99-7
OCC1(COCC(=O)N1)C1=C(Cl)N=CC(Br)=C1,22673624,O=C1COCC(CO)(c2cc(Br)cnc2Cl)N1,1387560-98-6
COCOCC(COCOC)(C(O)=O)C1=CC=CC(Br)=N1,22673628,COCOCC(COCOC)(C(=O)O)c1cccc(Br)n1,1388840-95-6
CCOC(=O)C(COCOC)(COCOC)C1=CC=CC(Br)=N1,22673636,CCOC(=O)C(COCOC)(COCOC)c1cccc(Br)n1,1387560-43-1
OCC(CO)(NC(=O)CCl)C1=C(Cl)N=CC(Br)=C1,22673637,O=C(CCl)NC(CO)(CO)c1cc(Br)cnc1Cl,1387560-97-5
CC(CO[C@](C)(C(N)=O)C(F)(F)F)(NS(=O)(=O)C1=CC=CC=C1N(=O)=O)C1=C(F)C=CC(Br)=N1,22673712,CC(CO[C@](C)(C(N)=O)C(F)(F)F)(NS(=O)(=O)c1ccccc1[N+](=O)[O-])c1nc(Br)ccc1F,1387560-69-1
COC(=O)C1=NC2=CC=C(Br)C=C2S1,22807526,COC(=O)c1nc2ccc(Br)cc2s1,1187928-41-1
NC(=O)C1=C(Cl)C2=CC(Br)=CN2N=C1,22892806,NC(=O)c1cnn2cc(Br)cc2c1Cl,1400580-11-1
BrC1=CN=C(CN2C(=O)C3=C(C=CC=C3)C2=O)C=C1,22892812,O=C1c2ccccc2C(=O)N1Cc1ccc(Br)cn1,871728-43-7
CC1=CC(NC(=O)OC(C)(C)C)=NC(Br)=C1,23073541,Cc1cc(Br)nc(NC(=O)OC(C)(C)C)c1,1206249-13-9
BrC1=NC=C(C=N1)C1=CC=CC=C1,23312014,Brc1ncc(-c2ccccc2)cn1,155079-14-4
CCOC(=O)C1=C(OC2=CC(N)=C(Br)C=C12)C1=CC=C(F)C=C1,23391680,CCOC(=O)c1c(-c2ccc(F)cc2)oc2cc(N)c(Br)cc12,1333340-15-0
NC1=CC2=CC=C(Br)C=C2N=C1,23424694,Nc1cnc2cc(Br)ccc2c1,1266322-58-0
